subset,file,cycle_number,n_points,dis_ah_max,chg_ah_max,dis_points,dis_duration,v_end_dis,v_min,v_max,i_min,i_max,dis_int_ah,chg_int_ah,n_dis_seg,n_chg_seg,qd_min_diff_in_dis,chg_points,soh_repo,soh_dis1
NA_ion,NA-ion_270040-6-5-27.pkl,90,2529,0.7009872,0.7014779,1263,1262.0,1.9996,1.9996,4.0001,-2.000077,2.0000422,0.7010982758333334,0.7010889469861111,1,2,0.0004444,1264,0.7009872,0.9953039537716177
NA_ion,NA-ion_270040-6-5-27.pkl,91,2529,0.7008245,0.7013694,1263,1262.0,2.0,2.0,4.0001,-2.0000644,2.0000563,0.7011022248611112,0.7010916398472222,1,1,0.0002777999999999,1264,0.7008245,0.9950729424874193
NA_ion,NA-ion_270040-6-5-27.pkl,92,2529,0.7007138,0.7012045,1263,1261.0,1.9999,1.9999,4.0001,-2.0001054,2.0000691,0.7005470607083334,0.7010933430555555,1,1,0.0001667,1264,0.7007138,0.9949157639431
NA_ion,NA-ion_270040-6-5-27.pkl,93,2529,0.7007113,0.7012079,1263,1261.0,2.0013,1.9996,4.0001,-2.0000675,2.0000789,0.7005445310416667,0.7016522527361111,1,1,-0.0001667,1264,0.7007113,0.9949122142921443
NA_ion,NA-ion_270040-6-5-27.pkl,94,2529,0.7006545,0.7011427,1263,1261.0,1.9996,1.9996,4.0001,-2.0000727,2.0000312,0.7005433015694444,0.7010871061388889,1,1,0.0001110999999999,1264,0.7006545,0.9948315662224302
NA_ion,NA-ion_270040-6-5-27.pkl,95,2527,0.7004356,0.7009772,1262,1261.0,2.0,2.0,4.0,-2.0000942,2.0000575,0.7005466675694445,0.7005327325,1,2,0.0004444,1263,0.7004356,0.9945207587847472
NA_ion,NA-ion_270040-6-5-27.pkl,96,2527,0.7003792,0.700872,1262,1261.0,1.9999,1.9999,4.0001,-2.0000813,2.0000646,0.7005458326527777,0.7005386635,1,1,0.0003889,1263,0.7003792,0.9944406786591861
NA_ion,NA-ion_270040-6-5-27.pkl,97,2527,0.7002685,0.7007583,1262,1260.0,2.0,2.0,4.0001,-2.0000715,2.0000527,0.6999906932083333,0.7010915285694445,1,1,0.0002776999999999,1263,0.7002685,0.9942835001148667
NA_ion,NA-ion_270040-6-5-27.pkl,98,2527,0.7002137,0.7006428,1262,1261.0,1.9995,1.9995,4.0,-2.0000875,2.0000606,0.6999915274861109,0.7005315847083333,2,1,0.0,1263,0.7002137,0.9942056917659173
NA_ion,NA-ion_270040-6-5-27.pkl,99,2527,0.7001566,0.7006429,1262,1260.0,1.9996,1.9996,4.0001,-2.0000668,2.0000508,0.69998993175,0.7005317333472222,1,1,0.0001666,1263,0.7001566,0.9941246177380886
NA_ion,NA-ion_270040-6-5-27.pkl,100,2525,0.6999371,0.7004808,1261,1260.0,1.9999,1.9999,4.0,-2.0000894,2.0000653,0.6999926130972223,0.7005363060833333,1,1,0.0004999999999999,1262,0.6999371,0.9938129583841762
NA_ion,NA-ion_270040-6-5-27.pkl,101,2525,0.6999374,0.7003725,1261,1260.0,1.9997,1.9997,4.0001,-2.0000997,2.0000691,0.6999929464722222,0.7005391591805556,1,1,0.0004998999999999,1262,0.6999374,0.9938133843422909
NA_ion,NA-ion_270040-6-6-26.pkl,1,1138,0.8971202,0.8946281,568,566.0,1.9993,1.9993,4.0001,-5.7002301,5.7005382,0.8961701626944445,0.8946280718888888,1,1,0.0009499,566,0.8971202,1.0
NA_ion,NA-ion_270040-6-6-26.pkl,2,1146,0.9029736,0.9039437,572,570.0,2.0026,1.9998,4.0002,-5.7001619,5.7003808,0.9024985032916668,0.9041019747083332,1,1,-0.000475,572,0.9029736,1.006524655224573
NA_ion,NA-ion_270040-6-6-26.pkl,3,1147,0.9031262,0.9044157,572,570.0,1.9995,1.9995,4.0002,-5.7001786,5.7003565,0.9024928491527778,0.9056823893055554,1,1,0.0006332,573,0.9031262,1.0066947550618077
NA_ion,NA-ion_270040-6-6-26.pkl,4,1145,0.9023326,0.9036208,571,570.0,1.9999,1.9999,4.0002,-5.7001228,5.7003531,0.9024909053472222,0.9025123913472224,1,2,0.001425,572,0.9023326,1.0058101467339604
NA_ion,NA-ion_270040-6-6-26.pkl,5,1145,0.9018648,0.9028253,571,569.0,2.0048,1.9992,4.0003,-5.7001882,5.7002912,0.9009147945,0.9025085720138888,1,1,-0.0009499,572,0.9018648,1.0052887004439315
NA_ion,NA-ion_270040-6-6-26.pkl,6,1144,0.9010684,0.9021906,571,569.0,1.9991,1.9991,4.0003,-5.7002144,5.7003522,0.9009100660416668,0.9025071884166668,1,1,0.0001582999999999,571,0.9010684,1.0044009710181534
NA_ion,NA-ion_270040-6-6-26.pkl,7,1143,0.9001225,0.9012482,570,569.0,1.9999,1.9999,4.0,-5.7001777,5.7003441,0.9009140825972222,0.9009314293194444,1,1,0.0007917,571,0.9001225,1.0033465972564213
NA_ion,NA-ion_270040-6-6-26.pkl,8,1142,0.8994879,0.9004475,570,568.0,1.9997,1.9997,4.0002,-5.7002006,5.7002983,0.8993295131527778,0.9009223448888888,1,1,0.0001583,570,0.8994879,1.0026392227039365
NA_ion,NA-ion_270040-6-6-26.pkl,9,1141,0.8990151,0.8998197,569,568.0,1.9993,1.9993,4.0002,-5.7002339,5.7003136,0.8993317123333334,0.8993446357500001,1,1,0.0012666,570,0.8990151,1.0021122030247451
NA_ion,NA-ion_270040-6-6-26.pkl,10,1140,0.8982242,0.89919,569,567.0,1.9999,1.9999,4.0001,-5.700242,5.7003489,0.8977490247222223,0.897764904138889,1,2,0.000475,569,0.8982242,1.0012306043270456
NA_ion,NA-ion_270040-6-6-26.pkl,11,1139,0.8975974,0.8984032,568,567.0,1.9997,1.9997,4.0001,-5.7002387,5.7003841,0.897755675125,0.8977697509861111,1,1,0.001425,569,0.8975974,1.0005319242616542
NA_ion,NA-ion_270040-6-6-26.pkl,12,1138,0.8969615,0.8977698,568,567.0,1.9997,1.9997,4.0,-5.7002158,5.7003961,0.8977531095555555,0.8977697545416665,1,1,0.0007916999999999,568,0.8969615,0.9998231006279871
NA_ion,NA-ion_270040-6-6-26.pkl,13,1138,0.8964853,0.8972957,568,566.0,1.9997,1.9997,4.0004,-5.700202,5.7003732,0.8961684474166666,0.8977706786388888,1,1,0.0003167,568,0.8964853,0.9992922910441655
NA_ion,NA-ion_270040-6-6-26.pkl,14,1137,0.8958543,0.8966644,567,566.0,2.0,2.0,4.0002,-5.7002435,5.700345,0.8945877936666666,0.8961893629861111,2,1,0.0,568,0.8958543,0.9985889293318777
NA_ion,NA-ion_270040-6-6-26.pkl,15,1136,0.8952278,0.8960295,567,565.0,2.0036,1.9998,4.0003,-5.700284,5.7003865,0.8930114243194445,0.8961877511388888,2,1,-0.0006334,567,0.8952278,0.997890583669836
NA_ion,NA-ion_270040-6-6-26.pkl,16,1136,0.8947501,0.8953998,567,565.0,2.0004,1.9994,4.0003,-5.7002635,5.7004337,0.8945916794722223,0.8946080473055557,1,2,-0.0001582999999999,567,0.8947501,0.9973581020692656
NA_ion,NA-ion_270040-6-6-26.pkl,17,1135,0.8941128,0.8949172,566,565.0,1.9994,1.9994,4.0003,-5.7001839,5.7003212,0.8945876909583333,0.8930170794583334,1,2,0.0011084,567,0.8941128,0.9966477178866333
NA_ion,NA-ion_270040-6-6-26.pkl,18,1134,0.8934795,0.8942919,566,565.0,2.0,2.0,4.0003,-5.7002287,5.7003827,0.894587714125,0.8930251326666666,1,2,0.000475,566,0.8934795,0.9959417924153307
NA_ion,NA-ion_270040-6-6-26.pkl,19,1133,0.8930025,0.8936573,565,564.0,1.999,1.999,4.0002,-5.700254,5.700367,0.8914194479583332,0.8930238964861111,2,1,0.0,566,0.8930025,0.9954100910892432
NA_ion,NA-ion_270040-6-6-26.pkl,20,1133,0.8923716,0.8931807,565,564.0,1.9992,1.9992,4.0003,-5.7002163,5.7003288,0.8930048174444445,0.8930223148194445,1,1,0.00095,566,0.8923716,0.9947068408447386
NA_ion,NA-ion_270040-6-6-26.pkl,21,1132,0.8917349,0.8925496,565,563.0,1.9995,1.9995,4.0002,-5.7002673,5.7003937,0.8914181330972222,0.8930245550694444,1,1,0.0003166999999999,565,0.8917349,0.9939971254688056
NA_ion,NA-ion_270040-6-6-26.pkl,22,1131,0.8911035,0.8919157,564,563.0,1.9997,1.9997,4.0003,-5.7002244,5.7003794,0.891420108611111,0.8914405943333334,1,1,0.0012666,565,0.8911035,0.9932933178853848
NA_ion,NA-ion_270040-6-6-26.pkl,23,1130,0.8904719,0.8912805,564,562.0,2.0,2.0,4.0003,-5.7002492,5.7003369,0.8898384433750001,0.8898554055000001,1,2,0.0006334,564,0.8904719,0.9925892873663974
NA_ion,NA-ion_270040-6-6-26.pkl,24,1129,0.8898417,0.8904875,563,562.0,1.9993,1.9993,4.0002,-5.7002831,5.7002983,0.8898416578055556,0.8914374737083333,1,1,0.0015831,564,0.8898417,0.9918868173963755
NA_ion,NA-ion_270040-6-6-26.pkl,25,1129,0.8892043,0.8900152,563,561.0,1.9993,1.9993,4.0001,-5.7002358,5.7003775,0.8882542147222222,0.8898568218194444,1,1,0.0009499999999998,564,0.8892043,0.9911763217459599
NA_ion,NA-ion_270040-6-6-26.pkl,26,1128,0.8885759,0.889384,563,561.0,1.9994,1.9994,4.0002,-5.7002702,5.7003965,0.8866760175972223,0.8898589603333333,2,1,0.0,563,0.8885759,0.9904758581960366
NA_ion,NA-ion_270040-6-6-26.pkl,27,1127,0.887936,0.8887454,562,561.0,1.9996,1.9996,4.0002,-5.7002006,5.7002983,0.8882526058194445,0.8882702841805555,1,1,0.0012665999999998,563,0.887936,0.9897625758510397
NA_ion,NA-ion_270040-6-6-26.pkl,28,1126,0.8873016,0.8881143,562,561.0,2.0,2.0,4.0,-5.7001915,5.7003164,0.888251547125,0.8882726149722223,1,1,0.0006333,562,0.8873016,0.9890554242341215
NA_ion,NA-ion_270040-6-6-26.pkl,29,1126,0.8868291,0.8874808,562,560.0,2.0001,1.9989,4.0002,-5.7002339,5.7004113,0.8866706781388889,0.8866890545277778,1,1,-0.0001584,562,0.8868291,0.9885287389582801
NA_ion,NA-ion_270040-6-6-26.pkl,30,1125,0.8861999,0.887162,561,560.0,1.9997,1.9997,4.0004,-5.7003355,5.700345,0.8866747720000001,0.8866868811388889,1,1,0.0011084,562,0.8861999,0.9878273836660907
NA_ion,NA-ion_270040-6-6-26.pkl,31,1124,0.8854031,0.8862072,561,559.0,1.9999,1.9999,4.0002,-5.7002344,5.700316,0.8850863081527777,0.8850988244444443,1,2,0.0003166999999999,561,0.8854031,0.9869392083691795
NA_ion,NA-ion_270040-6-6-26.pkl,32,1123,0.8849292,0.8855789,560,559.0,1.9992,1.9992,4.0001,-5.7002497,5.7003469,0.8850875362777778,0.8851037051666668,1,1,0.0014248999999999,561,0.8849292,0.9864109625443724
NA_ion,NA-ion_270040-6-6-26.pkl,33,1122,0.8842951,0.8851048,560,559.0,1.9992,1.9992,4.0002,-5.7002158,5.700408,0.8850866584444445,0.8851047656388888,1,1,0.0007916999999999,560,0.8842951,0.985704145330804
NA_ion,NA-ion_270040-6-6-26.pkl,34,1122,0.8836599,0.8844656,560,558.0,1.9994,1.9994,4.0001,-5.7002344,5.7003059,0.8835014409583333,0.8835155512638889,1,1,0.0001583,560,0.8836599,0.9849961019716199
NA_ion,NA-ion_270040-6-6-26.pkl,35,1121,0.883024,0.8838333,559,557.0,1.9996,1.9996,4.0,-5.7002497,5.7003336,0.880332527361111,0.8850998963611111,2,1,0.0,560,0.883024,0.9842872783379529
NA_ion,NA-ion_270040-6-6-26.pkl,36,1120,0.8825577,0.8830466,559,557.0,1.9993,1.9993,4.0003,-5.7002621,5.7003784,0.8803413606527778,0.8835214473194445,2,1,0.0,559,0.8825577,0.9837675040646727
NA_ion,NA-ion_270040-6-6-26.pkl,37,1119,0.8819225,0.8827287,558,557.0,1.9993,1.9993,4.0002,-5.7002592,5.7003965,0.8803393400138889,0.883520347,2,1,0.0,559,0.8819225,0.9830594607054886
NA_ion,NA-ion_270040-6-6-26.pkl,38,1119,0.8811289,0.8820961,558,557.0,2.0,2.0,4.0002,-5.7002621,5.7003465,0.8803375965833333,0.8819376172500001,2,1,0.0,559,0.8811289,0.9821748523776412
NA_ion,NA-ion_270040-6-6-26.pkl,39,1118,0.8806558,0.8813084,558,556.0,1.9997,1.9997,4.0001,-5.7002258,5.700376,0.8803390514444444,0.8803583767500001,1,1,0.0003166,558,0.8806558,0.9816474982951002
NA_ion,NA-ion_270040-6-6-26.pkl,40,1117,0.8800195,0.8808284,557,555.0,1.9999,1.9999,4.0002,-5.700242,5.7003436,0.8787528257638889,0.8819367584999999,1,1,0.0012666,558,0.8800195,0.9809382287903002
NA_ion,NA-ion_270040-6-6-26.pkl,41,1116,0.8795442,0.8801953,557,556.0,1.9995,1.9995,4.0002,-5.7002463,5.7003436,0.8803357601527777,0.8803535626527776,1,1,0.0007916999999999,557,0.8795442,0.9804084224165278
NA_ion,NA-ion_270040-6-6-26.pkl,42,1116,0.878912,0.8797186,557,556.0,1.9995,1.9995,4.0002,-5.7002387,5.700335,0.8803369217083334,0.8787684970555554,1,1,0.0001584,557,0.878912,0.9797037230908411
NA_ion,NA-ion_270040-6-6-26.pkl,43,1115,0.8782817,0.8790842,556,554.0,1.9999,1.9999,4.0003,-5.7002463,5.7003326,0.8771732060833334,0.8771840903472222,1,2,0.0011084,557,0.8782817,0.9790011416530361
NA_ion,NA-ion_270040-6-6-26.pkl,44,1114,0.8777983,0.8784524,556,555.0,1.9991,1.9991,4.0003,-5.7002068,5.7003684,0.8787481684166667,0.8787690355972222,1,1,0.0006334,556,0.8777983,0.9784623063888206
NA_ion,NA-ion_270040-6-6-26.pkl,45,1113,0.8770151,0.8778194,555,554.0,1.9995,1.9995,4.0003,-5.7002316,5.7003212,0.8771733852638889,0.8771860311527777,1,1,0.001425,556,0.8770151,0.977589290710431
NA_ion,NA-ion_270040-6-6-26.pkl,46,1112,0.8763793,0.8771855,555,553.0,1.9999,1.9999,4.0001,-5.7002039,5.7002964,0.874004444375,0.8771854335833333,2,1,0.0,555,0.8763793,0.9768805785445472
NA_ion,NA-ion_270040-6-6-26.pkl,47,1112,0.8759058,0.8765548,555,553.0,1.9993,1.9993,4.0001,-5.7002268,5.7003145,0.8755890975555556,0.8771880771111111,1,1,0.0003166,555,0.8759058,0.9763527785908732
NA_ion,NA-ion_270040-6-6-26.pkl,48,1111,0.8755871,0.8762383,554,553.0,1.9991,1.9991,4.0004,-5.7002468,5.7003436,0.8755870812361112,0.8756049078611111,1,2,0.0015832,555,0.8755871,0.9759975307656654
NA_ion,NA-ion_270040-6-6-26.pkl,49,1110,0.8747953,0.8756021,554,552.0,1.9995,1.9995,4.0001,-5.700223,5.7003393,0.8740035922777778,0.8756020734861112,1,1,0.0007917,554,0.8747953,0.9751149288579167
NA_ion,NA-ion_270040-6-6-26.pkl,50,1110,0.8743305,0.8749704,554,552.0,1.9991,1.9991,4.0001,-5.7002878,5.7003136,0.8740137778611112,0.8756037690833334,1,1,0.0003167,554,0.8743305,0.9745968266013851
NA_ion,NA-ion_270040-6-6-26.pkl,51,1109,0.8736858,0.8744971,553,552.0,1.9995,1.9995,4.0,-5.7002301,5.7003798,0.8740024237361111,0.8740220199027778,1,1,0.0012666,554,0.8736858,0.9738781938027925
NA_ion,NA-ion_270040-6-6-26.pkl,52,1108,0.8732129,0.8738665,553,551.0,1.9993,1.9993,4.0002,-5.7002411,5.7003269,0.8724210589166668,0.8740247785277777,1,1,0.0007916999999999,553,0.8732129,0.973351062655818
NA_ion,NA-ion_270040-6-6-26.pkl,53,1108,0.8728951,0.873543,553,551.0,2.0017,1.9991,4.0003,-5.7002468,5.7003851,0.872419968611111,0.8740179319027778,1,1,-0.000475,553,0.8728951,0.9729968180406594
NA_ion,NA-ion_270040-6-6-26.pkl,54,1107,0.8720983,0.8729109,552,551.0,1.9992,1.9992,4.0001,-5.7001967,5.7003593,0.8724147793888888,0.8724358883888887,1,2,0.0012666999999999,553,0.8720983,0.9721086427437482
NA_ion,NA-ion_270040-6-6-26.pkl,55,1106,0.8716333,0.8722798,552,551.0,1.999,1.999,4.0002,-5.7002802,5.7003303,0.8724248909444444,0.8708546791388888,1,1,0.0007917,552,0.8716333,0.9715903175516503
NA_ion,NA-ion_270040-6-6-26.pkl,56,1106,0.8710006,0.8718092,552,550.0,1.9996,1.9996,4.0003,-5.7002511,5.7003684,0.8708422307638888,0.8724423895000001,1,1,0.0001583,552,0.8710006,0.9708850608870472
NA_ion,NA-ion_270040-6-6-26.pkl,57,1105,0.8705187,0.8711711,551,550.0,1.9998,1.9998,4.0001,-5.7002158,5.7003703,0.8708353255277778,0.8708543524305555,1,1,0.0012666999999999,552,0.8705187,0.9703478976395804
NA_ion,NA-ion_270040-6-6-26.pkl,58,1104,0.8700414,0.8706952,551,549.0,1.9993,1.9993,4.0001,-5.7002034,5.700345,0.869249663986111,0.8708533449722222,1,1,0.0007916999999999,551,0.8700414,0.969815861910143
NA_ion,NA-ion_270040-6-6-26.pkl,59,1104,0.8695722,0.8702209,551,549.0,1.9992,1.9992,4.0002,-5.700202,5.7003288,0.8692555112083333,0.8708541955972222,1,1,0.0003166,551,0.8695722,0.9692928550711487
NA_ion,NA-ion_270040-6-6-26.pkl,60,1103,0.8692505,0.8699048,550,549.0,1.9991,1.9991,4.0004,-5.7002215,5.7003489,0.8692503444444444,0.8692713641388888,1,1,0.001583,551,0.8692505,0.9689342632124436
NA_ion,NA-ion_270040-6-6-26.pkl,61,1102,0.8684591,0.8692689,550,549.0,1.9999,1.9999,4.0001,-5.7002025,5.7003646,0.8692507488333333,0.869268864,1,1,0.0007916,550,0.8684591,0.9680521071758277
NA_ion,NA-ion_270040-6-6-26.pkl,62,1102,0.8681413,0.868797,550,549.0,1.9998,1.9998,4.0003,-5.7002039,5.7003479,0.869249555986111,0.8676886029861112,1,1,0.000475,550,0.8681413,0.9676978625606691
NA_ion,NA-ion_270040-6-6-26.pkl,63,1101,0.8675154,0.8681604,549,548.0,1.9997,1.9997,4.0001,-5.7002645,5.7003093,0.867673694625,0.8676853260694444,1,1,0.0014249,550,0.8675154,0.9670001857053269
NA_ion,NA-ion_270040-6-6-26.pkl,64,1100,0.8671883,0.8676868,549,548.0,1.9988,1.9988,4.0,-5.7001662,5.7003288,0.8676631969444444,0.8676867337499999,1,1,0.0011083,549,0.8671883,0.9666355745863263
NA_ion,NA-ion_270040-6-6-26.pkl,65,1100,0.8667171,0.8675238,549,547.0,1.9995,1.9995,4.0003,-5.7001991,5.7003212,0.8645006614444445,0.8676821491111111,2,1,0.0,549,0.8667171,0.966110338391667
NA_ion,NA-ion_270040-6-6-26.pkl,66,1100,0.8662443,0.8668943,549,548.0,1.9995,1.9995,4.0003,-5.7002244,5.7003455,0.8676692206527777,0.866102552,1,1,0.0001584,549,0.8662443,0.9655833187124757
NA_ion,NA-ion_270040-6-6-26.pkl,67,1099,0.8657723,0.8664187,548,547.0,1.9995,1.9995,4.0002,-5.7002358,5.700356,0.8660888803055554,0.8661019632361111,1,1,0.0012667,549,0.8657723,0.9650571907755505
NA_ion,NA-ion_270040-6-6-26.pkl,68,1098,0.8652916,0.8659427,548,547.0,1.9996,1.9996,4.0003,-5.7001925,5.700367,0.866083167125,0.8629341716388889,1,2,0.0007917,548,0.8652916,0.9645213651414827
NA_ion,NA-ion_270040-6-6-26.pkl,69,1098,0.8648154,0.8654691,548,546.0,1.9998,1.9998,4.0003,-5.7001839,5.7003274,0.8644986512916666,0.8661023256666667,1,1,0.0003167,548,0.8648154,0.963990555557661
NA_ion,NA-ion_270040-6-6-26.pkl,70,1097,0.8641843,0.86483,547,546.0,1.9994,1.9994,4.0001,-5.7002077,5.7002993,0.8645009571111112,0.8645133334027777,1,1,0.0012666,548,0.8641843,0.96328708237759
NA_ion,NA-ion_270040-6-6-26.pkl,71,1096,0.863867,0.8645142,547,545.0,1.9996,1.9996,4.0003,-5.7002025,5.700315,0.8613338220833333,0.8645141059027778,2,1,0.0,547,0.863867,0.9629333951013477
NA_ion,NA-ion_270040-6-6-26.pkl,72,1096,0.863391,0.8640403,547,545.0,1.9994,1.9994,4.0003,-5.7002158,5.7003269,0.8629160172777778,0.8645152687638888,1,1,0.0004749,547,0.863391,0.9624028084530925
NA_ion,NA-ion_270040-6-6-26.pkl,73,1095,0.8629231,0.8635654,546,545.0,1.9996,1.9996,4.0002,-5.7002439,5.7003489,0.8613399631805555,0.8645153352500001,2,1,0.0,547,0.8629231,0.9618812506952803
NA_ion,NA-ion_270040-6-6-26.pkl,74,1095,0.8624428,0.8630939,546,545.0,1.9997,1.9997,4.0003,-5.7001886,5.7003703,0.8629177379027778,0.8629354061388889,1,1,0.0011082999999999,547,0.8624428,0.9613458709323455
NA_ion,NA-ion_270040-6-6-26.pkl,75,1094,0.8619702,0.8626196,546,545.0,1.9997,1.9997,4.0003,-5.7002063,5.7003551,0.8629201664444444,0.861352775388889,1,1,0.0006333,546,0.8619702,0.9608190741887207
NA_ion,NA-ion_270040-6-6-26.pkl,76,1094,0.8614974,0.8621424,546,544.0,1.9995,1.9995,4.0002,-5.7002244,5.7003465,0.8613389845694445,0.8613506065694444,1,1,0.0001582999999999,546,0.8614974,0.9602920545095294
NA_ion,NA-ion_270040-6-6-26.pkl,77,1093,0.8610198,0.861665,545,543.0,1.9994,1.9994,4.0003,-5.700213,5.700305,0.8597530657916667,0.8629316428611111,1,1,0.0012666999999999,546,0.8610198,0.9597596843767423
NA_ion,NA-ion_270040-6-6-26.pkl,78,1092,0.8603896,0.8610356,545,544.0,1.9991,1.9991,4.0001,-5.7002492,5.700366,0.8597564710416667,0.8613521554861111,2,1,0.0,545,0.8603896,0.9590572144067204
NA_ion,NA-ion_270040-6-6-26.pkl,79,1091,0.8597536,0.8605595,544,543.0,1.9999,1.9999,4.0002,-5.700222,5.7003241,0.8597535248472223,0.8581844171388888,1,2,0.0015831,545,0.8597536,0.9583482793052703
NA_ion,NA-ion_270040-6-6-26.pkl,80,1091,0.8592786,0.8599282,544,543.0,1.9999,1.9999,4.0003,-5.7002969,5.7003465,0.8597534634999998,0.8597697550694445,1,1,0.0011084,545,0.8592786,0.9578188073348476
NA_ion,NA-ion_270040-6-6-26.pkl,81,1090,0.8588074,0.8594567,544,542.0,2.0037,1.9999,4.0001,-5.7002645,5.700408,0.8581739718472222,0.8597733150138889,1,1,-0.0006332999999999,544,0.8588074,0.9572935711401883
NA_ion,NA-ion_270040-6-6-26.pkl,82,1090,0.8583354,0.8589812,544,542.0,1.9999,1.9999,4.0002,-5.7002258,5.700408,0.8581769629444445,0.859772756875,1,1,0.0001584,544,0.8583354,0.956767443203263
NA_ion,NA-ion_270040-6-6-26.pkl,83,1089,0.8581765,0.8586602,543,542.0,1.9992,1.9992,4.0003,-5.7002687,5.7003522,0.858176470736111,0.8581851720694444,1,1,0.0015831,544,0.8581765,0.9565903208956837
NA_ion,NA-ion_270040-6-6-26.pkl,84,1088,0.8575411,0.8581883,543,542.0,1.9989,1.9989,4.0,-5.7003336,5.7003746,0.858174305986111,0.8581882378611111,1,1,0.0009500999999999,543,0.8575411,0.955882054600933
NA_ion,NA-ion_270040-6-6-26.pkl,85,1088,0.8572205,0.8578692,543,542.0,1.9994,1.9994,4.0002,-5.7001944,5.7003922,0.8581703798194444,0.8566024106111111,1,1,0.0006334,543,0.8572205,0.9555246888878436
NA_ion,NA-ion_270040-6-6-26.pkl,86,1088,0.8567467,0.8573942,543,541.0,1.9991,1.9991,4.0002,-5.7002244,5.7003465,0.856588315013889,0.8566024304861112,1,1,0.0001584,543,0.8567467,0.9549965545308198
NA_ion,NA-ion_270040-6-6-26.pkl,87,1087,0.8562741,0.8569189,542,540.0,1.9993,1.9993,4.0002,-5.7002435,5.7003422,0.8550072795277778,0.8581854945138889,1,1,0.0012667,543,0.8562741,0.9544697577871951
NA_ion,NA-ion_270040-6-6-26.pkl,88,1086,0.8557985,0.8566075,542,541.0,2.0,2.0,4.0003,-5.7002478,5.7003927,0.8565901720972223,0.8566074836249999,1,1,0.0007916,542,0.8557985,0.9539396170100729
NA_ion,NA-ion_270040-6-6-26.pkl,89,1086,0.8551682,0.8558097,542,540.0,2.0008,1.9998,4.0001,-5.7002673,5.7003341,0.8550097319166666,0.8550179225833333,1,1,-0.0001584,542,0.8551682,0.9532370355722678
NA_ion,NA-ion_270040-6-6-26.pkl,90,1085,0.8550039,0.8554977,541,540.0,1.999,1.999,4.0003,-5.7002449,5.700388,0.8550038129583334,0.8566060145277778,1,1,0.0015832,542,0.8550039,0.9530538940043932
NA_ion,NA-ion_270040-6-6-26.pkl,91,1084,0.8542144,0.8550214,541,539.0,1.9998,1.9998,4.0,-5.7002316,5.7003975,0.8534226562222222,0.8550212846388888,1,1,0.0007917,541,0.8542144,0.9521738558556591
NA_ion,NA-ion_270040-6-6-26.pkl,92,1084,0.8540561,0.8545457,541,539.0,1.9992,1.9992,4.0003,-5.7002287,5.7003217,0.8518396346666668,0.8550205568055557,2,1,0.0,541,0.8540561,0.9519974023547791
NA_ion,NA-ion_270040-6-6-26.pkl,93,1083,0.8534166,0.8542262,540,539.0,1.9997,1.9997,4.0001,-5.7001939,5.7003589,0.8534165432638888,0.8550176722083334,1,1,0.0015831,541,0.8534166,0.9512845658809154
NA_ion,NA-ion_270040-6-6-26.pkl,94,1083,0.8529447,0.853595,540,539.0,1.9999,1.9999,4.0001,-5.7001743,5.7003579,0.8534196079027778,0.8534366434444445,1,1,0.0011082999999999,541,0.8529447,0.9507585494117733
NA_ion,NA-ion_270040-6-6-26.pkl,95,1082,0.8526286,0.8532767,540,538.0,1.9997,1.9997,4.0003,-5.7001944,5.7002883,0.851836927236111,0.8518515758888889,1,2,0.0007916,540,0.8526286,0.9504061997489299
NA_ion,NA-ion_270040-6-6-26.pkl,96,1082,0.8520014,0.8526417,540,538.0,1.9996,1.9996,4.0,-5.7002573,5.7003241,0.8518430122083333,0.8534332909722222,1,1,0.0001583,540,0.8520014,0.9497070738124055
NA_ion,NA-ion_270040-6-6-26.pkl,97,1081,0.851679,0.8523273,539,538.0,1.9997,1.9997,4.0001,-5.7002468,5.7003441,0.8518371795277778,0.8518522665694445,1,1,0.001425,540,0.851679,0.9493477016792174
NA_ion,NA-ion_270040-6-6-26.pkl,98,1080,0.8512025,0.8518553,539,537.0,1.9999,1.9999,4.0001,-5.7002177,5.7003617,0.8502525047777778,0.8518552254722223,1,1,0.0009498999999999,539,0.8512025,0.9488165576920461
NA_ion,NA-ion_270040-6-6-26.pkl,99,1080,0.8508925,0.8515423,539,538.0,1.9999,1.9999,4.0004,-5.7002521,5.7003689,0.8518423358194445,0.8518589448472221,1,1,0.0006334,539,0.8508925,0.9484710075639808
NA_ion,NA-ion_270040-6-6-26.pkl,100,1080,0.8504119,0.8510626,539,537.0,1.9998,1.9998,4.0004,-5.7001777,5.7003341,0.84867052125,0.8502707903055555,2,1,0.0,539,0.8504119,0.9479352933976963
NA_ion,NA-ion_270040-6-6-26.pkl,101,1079,0.8500956,0.8505839,538,537.0,1.9992,1.9992,4.0003,-5.7002311,5.7003217,0.8502538344027777,0.8502671025277777,1,1,0.0014250999999999,539,0.8500956,0.9475827207992863
NA_ion,NA-ion_270040-6-6-26.pkl,102,1078,0.8496147,0.85027,538,537.0,1.9993,1.9993,4.0002,-5.7002401,5.7003174,0.8502479878194444,0.8502699304583333,1,1,0.0009499999999998,538,0.8496147,0.9470466722296521
NA_ion,NA-ion_270040-6-6-26.pkl,103,1078,0.8491461,0.8497894,538,536.0,1.9993,1.9993,4.0002,-5.700242,5.7002921,0.8486709437916667,0.8502643934583335,1,1,0.0004751,538,0.8491461,0.9465243341973573
