subset,file,cell_id,n_cycles,nominal_capacity_in_Ah,soc_lo,soc_hi,min_voltage_limit_in_V,max_voltage_limit_in_V,disc_sign,sign_votes_neg,sign_votes_pos,has_time,cycle_keys,top_keys,error
Stanford,Stanford_Nova_Regular_226.pkl,Stanford_Nova_Regular_226,1128,0.24,0,1,3,4.4,-1,41009,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G62C3.pkl,ISU-ILCC_G62C3,6861,0.25,0.286833,1,3.0,4.2,-1,5083,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
Stanford,Stanford_Nova_Regular_227.pkl,Stanford_Nova_Regular_227,1133,0.24,0,1,3,4.4,-1,41007,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G56C3.pkl,ISU-ILCC_G56C3,3690,0.25,0.3920311111111111,1,3.0,4.2,-1,11466,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G64C4.pkl,ISU-ILCC_G64C4,4357,0.25,0,1,3.0,4.2,-1,9278,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G61C4.pkl,ISU-ILCC_G61C4,6411,0.25,0.4080784444444445,1,3.0,4.2,-1,5455,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G25C3.pkl,ISU-ILCC_G25C3,3037,0.25,0.40563925333333195,1,3.0,4.2,-1,17527,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G47C2.pkl,ISU-ILCC_G47C2,7478,0.25,0.469058631111112,1,3.0,4.2,-1,4782,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G61C2.pkl,ISU-ILCC_G61C2,7487,0.25,0.41670844444444444,1,3.0,4.2,-1,5041,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G18C3.pkl,ISU-ILCC_G18C3,4050,0.25,0.687019111111111,1,3.0,4.2,-1,14618,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G18C2.pkl,ISU-ILCC_G18C2,4062,0.25,0.6799405555555555,1,3.0,4.2,-1,15039,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G63C4.pkl,ISU-ILCC_G63C4,3667,0.25,0.06861844444444443,1,3.0,4.2,-1,10132,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
Stanford,Stanford_Nova_Regular_230.pkl,Stanford_Nova_Regular_230,1219,0.24,0,1,3,4.4,-1,41000,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G55C3.pkl,ISU-ILCC_G55C3,7910,0.25,0.300702,1,3.0,4.2,-1,4524,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G32C3.pkl,ISU-ILCC_G32C3,7329,0.25,0.5489582577777761,1,3.0,4.2,-1,5153,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G62C1.pkl,ISU-ILCC_G62C1,8929,0.25,0.3120425555555555,1,3.0,4.2,-1,3953,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G33C1.pkl,ISU-ILCC_G33C1,6453,0.25,0.523097351111112,1,3.0,4.2,-1,6706,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G7C2.pkl,ISU-ILCC_G7C2,2775,0.25,0.4583704444444444,1,3.0,4.2,-1,23631,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G52C1.pkl,ISU-ILCC_G52C1,2527,0.25,0.046469000000000094,1,3.0,4.2,-1,19897,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G58C2.pkl,ISU-ILCC_G58C2,4047,0.25,0.52269,1,3.0,4.2,-1,14489,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G41C2.pkl,ISU-ILCC_G41C2,6628,0.25,0.23646777777777772,1,3.0,4.2,-1,6750,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G33C3.pkl,ISU-ILCC_G33C3,5985,0.25,0.6009621333333333,1,3.0,4.2,-1,6906,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G29C2.pkl,ISU-ILCC_G29C2,6560,0.25,0.41004096,1,3.0,4.2,-1,5720,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G2C1.pkl,ISU-ILCC_G2C1,2566,0.25,0.49144055555555555,1,3.0,4.2,-1,21120,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b1c1.pkl,MATR_b1c1,2158,1.1,0,1,2.0,3.5,-1,11713,46,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G4C1.pkl,ISU-ILCC_G4C1,2834,0.25,0.4723575555555556,1,3.0,4.2,-1,23647,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G32C1.pkl,ISU-ILCC_G32C1,8273,0.25,0.567255608888888,1,3.0,4.2,-1,4846,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G7C1.pkl,ISU-ILCC_G7C1,3033,0.25,0.4552583333333333,1,3.0,4.2,-1,22573,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G44C4.pkl,ISU-ILCC_G44C4,7304,0.25,0.571749546666668,1,3.0,4.2,-1,5463,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G13C2.pkl,ISU-ILCC_G13C2,3107,0.25,0.450597,1,3.0,4.2,-1,23395,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
XJTU,XJTU_2C_battery-1.pkl,XJTU_2C_battery-1,389,2.0,0,1,2.5,4.2,-1,82325,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
XJTU,XJTU_2C_battery-3.pkl,XJTU_2C_battery-3,392,2.0,0,1,2.5,4.2,-1,81686,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G4C2.pkl,ISU-ILCC_G4C2,2794,0.25,0.4730311111111112,1,3.0,4.2,-1,24652,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
MATR,MATR_b1c2.pkl,MATR_b1c2,2235,1.1,0,1,2.0,3.5,-1,11701,21,1,Qdlin|charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G55C2.pkl,ISU-ILCC_G55C2,8625,0.25,0.32862655555555553,1,3.0,4.2,-1,4811,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
XJTU,XJTU_2C_battery-4.pkl,XJTU_2C_battery-4,395,2.0,0,1,2.5,4.2,-1,82166,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G3C3.pkl,ISU-ILCC_G3C3,1770,0.25,0.2257947777777778,1,3.0,4.2,-1,33906,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G27C1.pkl,ISU-ILCC_G27C1,8903,0.25,0.39388565333333203,1,3.0,4.2,-1,3620,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G2C3.pkl,ISU-ILCC_G2C3,2546,0.25,0.4815004444444445,1,3.0,4.2,-1,22643,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G55C1.pkl,ISU-ILCC_G55C1,9788,0.25,0.3110264444444445,1,3.0,4.2,-1,4255,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G2C4.pkl,ISU-ILCC_G2C4,2787,0.25,0.47894488888888886,1,3.0,4.2,-1,20797,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
ISU_ILCC,ISU-ILCC_G55C4.pkl,ISU-ILCC_G55C4,9655,0.25,0.31146411111111116,1,3.0,4.2,-1,4255,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
XJTU,XJTU_2C_battery-7.pkl,XJTU_2C_battery-7,401,2.0,0,1,2.5,4.2,-1,76367,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
XJTU,XJTU_2C_battery-5.pkl,XJTU_2C_battery-5,402,2.0,0,1,2.5,4.2,-1,76301,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
Stanford,Stanford_Nova_Regular_224.pkl,Stanford_Nova_Regular_224,1420,0.24,0,1,3,4.4,-1,41021,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
XJTU,XJTU_2C_battery-2.pkl,XJTU_2C_battery-2,406,2.0,0,1,2.5,4.2,-1,76338,0,1,charge_capacity_in_Ah|current_in_A|cycle_number|discharge_capacity_in_Ah|internal_resistance_in_ohm|temperature_in_C|time_in_s|voltage_in_V,SOC_interval|already_spent_cycles|anode_material|cathode_material|cell_id|charge_protocol|cycle_data|depth_of_charge|depth_of_discharge|description|discharge_protocol|electrolyte_material|form_factor|max_current_limit_in_A|max_voltage_limit_in_V|min_current_limit_in_A|min_voltage_limit_in_V|nominal_capacity_in_Ah|reference,
