subset,cell,chemistry,n_measured,boundary_branch,boundary_prefix_match,n_total,n_extrapolated,extrap_frac,pchip_changed,pchip_max_abs_diff,observed__knee_curvature_max_cycle,observed__knee_curvature_max_lifefrac,observed__knee_bilinear_cycle,observed__knee_bilinear_lifefrac,observed__knee_tangent_cross_cycle,observed__knee_tangent_cross_lifefrac,observed__curv_quad_coef_cycle,observed__curv_resid_signmean_cycle,observed__curv_slope_ratio_cycle,observed__curv_quad_coef_lifefrac,observed__curv_resid_signmean_lifefrac,observed__curv_slope_ratio_lifefrac,observed__eol_cycle,observed__n_points,observed__soh_first,observed__soh_last,observed__fade_rate_per_cycle,processed__knee_curvature_max_cycle,processed__knee_curvature_max_lifefrac,processed__knee_bilinear_cycle,processed__knee_bilinear_lifefrac,processed__knee_tangent_cross_cycle,processed__knee_tangent_cross_lifefrac,processed__curv_quad_coef_cycle,processed__curv_resid_signmean_cycle,processed__curv_slope_ratio_cycle,processed__curv_quad_coef_lifefrac,processed__curv_resid_signmean_lifefrac,processed__curv_slope_ratio_lifefrac,processed__eol_cycle,processed__n_points,processed__soh_first,processed__soh_last,processed__fade_rate_per_cycle
Tongji,Tongji1_CY25-025_1--4.pkl,NCA,238,TRUNCATED_AT_EOL,1,238,0,0.0,0,0.000e+00,209.0,0.842741935483871,94.83718592964824,0.38240800778083966,,,1.9603470576263489e-07,0.0,1.1284871338438967,0.012056918543225497,0.0,1.1284871338439038,248.0,238,0.9104012454894054,0.7915164093460119,0.00048327169163981103,209.0,0.842741935483871,94.83718592964824,0.38240800778083966,,,1.9603470576263489e-07,0.0,1.1284871338438967,0.012056918543225497,0.0,1.1284871338439038,248.0,238,0.9104012454894054,0.7915164093460119,0.00048327169163981103
Tongji,Tongji1_CY25-025_1--5.pkl,NCA,224,TRUNCATED_AT_EOL,1,224,0,0.0,0,0.000e+00,27.0,0.11587982832618025,107.74924623115578,0.4624431168719132,117.73781202753956,0.5053124979722728,6.586817512156894e-08,-0.008928571428571428,1.0471318924679496,0.0035759173591736492,-0.008928571428571428,1.0471318924679307,233.0,224,0.9072263993260169,0.7941254169533574,0.0004896146423058854,27.0,0.11587982832618025,107.74924623115578,0.4624431168719132,117.73781202753956,0.5053124979722728,6.586817512156894e-08,-0.008928571428571428,1.0471318924679496,0.0035759173591736492,-0.008928571428571428,1.0471318924679307,233.0,224,0.9072263993260169,0.7941254169533574,0.0004896146423058854
Tongji,Tongji1_CY25-025_1--6.pkl,NCA,204,TRUNCATED_AT_EOL,1,204,0,0.0,0,0.000e+00,53.0,0.24882629107981222,167.30100502512565,0.7854507278174913,177.35015130639167,0.8326298183398669,-1.6582818745778314e-06,0.0,0.5867523120136339,-0.07523459036772108,0.0,0.5867523120136343,213.0,204,0.9224552559718734,0.7846567703000602,0.0006530733918095412,53.0,0.24882629107981222,167.30100502512565,0.7854507278174913,177.35015130639167,0.8326298183398669,-1.6582818745778314e-06,0.0,0.5867523120136339,-0.07523459036772108,0.0,0.5867523120136343,213.0,204,0.9224552559718734,0.7846567703000602,0.0006530733918095412
Tongji,Tongji1_CY25-025_1--7.pkl,NCA,210,TRUNCATED_AT_EOL,1,210,0,0.0,0,0.000e+00,79.0,0.3607305936073059,173.7462311557789,0.7933617860994471,190.9380059469176,0.871863040853505,-1.3805804494857424e-06,-0.009523809523809525,0.6291467925929717,-0.06621401893778357,-0.009523809523809525,0.6291467925929712,219.0,210,0.9243018746366183,0.7855940905328852,0.000639206378358217,79.0,0.3607305936073059,173.7462311557789,0.7933617860994471,190.9380059469176,0.871863040853505,-1.3805804494857424e-06,-0.009523809523809525,0.6291467925929717,-0.06621401893778357,-0.009523809523809525,0.6291467925929712,219.0,210,0.9243018746366183,0.7855940905328852,0.000639206378358217
Tongji,Tongji1_CY25-05_1--1.pkl,NCA,120,TRUNCATED_AT_EOL,1,120,0,0.0,0,0.000e+00,9.0,0.0743801652892562,96.66180904522614,0.7988579259936044,106.87965948411924,0.8833029709431343,-3.798471413976311e-06,-0.11666666666666667,0.6768701519400684,-0.05561341997202703,-0.11666666666666667,0.6768701519400735,121.0,120,0.926448402620908,0.7944327992720346,0.0011093748180577598,9.0,0.0743801652892562,96.66180904522614,0.7988579259936044,106.87965948411924,0.8833029709431343,-3.798471413976311e-06,-0.11666666666666667,0.6768701519400684,-0.05561341997202703,-0.11666666666666667,0.6768701519400735,121.0,120,0.926448402620908,0.7944327992720346,0.0011093748180577598
Tongji,Tongji1_CY25-05_1--10.pkl,NCA,174,TRUNCATED_AT_EOL,1,174,0,0.0,0,0.000e+00,10.0,0.05714285714285714,152.8316582914573,0.8733237616654703,,,1.7633424627553613e-07,0.034482758620689655,1.0602577086474039,0.005400236292187949,0.034482758620689655,1.0602577086474032,175.0,174,0.9344872933211265,0.7968421953698152,0.0007956364043428399,10.0,0.05714285714285714,152.8316582914573,0.8733237616654703,,,1.7633424627553613e-07,0.034482758620689655,1.0602577086474039,0.005400236292187949,0.034482758620689655,1.0602577086474032,175.0,174,0.9344872933211265,0.7968421953698152,0.0007956364043428399
Tongji,Tongji1_CY25-05_1--11.pkl,NCA,135,TRUNCATED_AT_EOL,1,135,0,0.0,0,0.000e+00,105.0,0.7446808510638298,106.4246231155779,0.7547845611033893,107.06992308255602,0.7593611566138725,-4.833327373600898e-06,0.022222222222222223,0.5218267597861476,-0.09609138151455941,0.022222222222222223,0.5218267597861419,141.0,135,0.9260615208948723,0.7827291227168203,0.0010311683322162014,105.0,0.7446808510638298,106.4246231155779,0.7547845611033893,107.06992308255602,0.7593611566138725,-4.833327373600898e-06,0.022222222222222223,0.5218267597861476,-0.09609138151455941,0.022222222222222223,0.5218267597861419,141.0,135,0.9260615208948723,0.7827291227168203,0.0010311683322162014
Tongji,Tongji1_CY25-05_1--12.pkl,NCA,132,TRUNCATED_AT_EOL,1,132,0,0.0,0,0.000e+00,105.0,0.7608695652173914,104.7175879396985,0.758823101012308,116.78711234127918,0.8462834227628926,-4.356554817026661e-06,-0.030303030303030304,0.5726305245509259,-0.08296622993545644,-0.030303030303030304,0.5726305245509273,138.0,132,0.9265826601204431,0.7824546413159957,0.0010597648441503483,105.0,0.7608695652173914,104.7175879396985,0.758823101012308,116.78711234127918,0.8462834227628926,-4.356554817026661e-06,-0.030303030303030304,0.5726305245509259,-0.08296622993545644,-0.030303030303030304,0.5726305245509273,138.0,132,0.9265826601204431,0.7824546413159957,0.0010597648441503483
Tongji,Tongji1_CY25-05_1--13.pkl,NCA,139,TRUNCATED_AT_EOL,1,139,0,0.0,0,0.000e+00,80.0,0.5714285714285714,49.641206030150755,0.3545800430725054,51.777945970509215,0.36984247121792296,8.290081130152357e-06,-0.09352517985611511,3.346329531469882,0.1624855901509845,-0.09352517985611511,3.3463295314698835,140.0,139,0.9351537814756169,0.799264345972726,0.0009847060543687746,80.0,0.5714285714285714,49.641206030150755,0.3545800430725054,51.777945970509215,0.36984247121792296,8.290081130152357e-06,-0.09352517985611511,3.346329531469882,0.1624855901509845,-0.09352517985611511,3.3463295314698835,140.0,139,0.9351537814756169,0.799264345972726,0.0009847060543687746
Tongji,Tongji1_CY25-05_1--14.pkl,NCA,161,TRUNCATED_AT_EOL,1,161,0,0.0,0,0.000e+00,11.0,0.06790123456790123,136.99497487437188,0.8456479930516783,,,-1.0089328433475541e-06,0.043478260869565216,0.8549754691970356,-0.026478433540815423,0.043478260869565216,0.8549754691970445,162.0,161,0.9336160408866174,0.7968697556346491,0.0008546642828248019,11.0,0.06790123456790123,136.99497487437188,0.8456479930516783,,,-1.0089328433475541e-06,0.043478260869565216,0.8549754691970356,-0.026478433540815423,0.043478260869565216,0.8549754691970445,162.0,161,0.9336160408866174,0.7968697556346491,0.0008546642828248019
Tongji,Tongji1_CY25-05_1--15.pkl,NCA,166,TRUNCATED_AT_EOL,1,166,0,0.0,0,0.000e+00,142.0,0.8502994011976048,37.73618090452261,0.22596515511690188,,,1.4109714624190922e-06,-0.012048192771084338,1.3257519270598228,0.039350583115408413,-0.012048192771084338,1.325751927059816,167.0,166,0.9364523884359885,0.7977673202813821,0.0008405155645733724,142.0,0.8502994011976048,37.73618090452261,0.22596515511690188,,,1.4109714624190922e-06,-0.012048192771084338,1.3257519270598228,0.039350583115408413,-0.012048192771084338,1.325751927059816,167.0,166,0.9364523884359885,0.7977673202813821,0.0008405155645733724
Tongji,Tongji1_CY25-05_1--16.pkl,NCA,124,TRUNCATED_AT_EOL,1,124,0,0.0,0,0.000e+00,60.0,0.48,92.42663316582914,0.7394130653266332,99.99914208926913,0.7999931367141531,-4.521340492404022e-06,-0.016129032258064516,0.5819069411390319,-0.0706459451938152,-0.016129032258064516,0.5819069411390327,125.0,124,0.9245506789353529,0.7973734646976143,0.0010339610913637288,60.0,0.48,92.42663316582914,0.7394130653266332,99.99914208926913,0.7999931367141531,-4.521340492404022e-06,-0.016129032258064516,0.5819069411390319,-0.0706459451938152,-0.016129032258064516,0.5819069411390327,125.0,124,0.9245506789353529,0.7973734646976143,0.0010339610913637288
Tongji,Tongji1_CY25-05_1--17.pkl,NCA,149,TRUNCATED_AT_EOL,1,149,0,0.0,0,0.000e+00,9.0,0.06,38.8140703517588,0.25876046901172534,24.528604754694147,0.16352403169796098,3.3450537641176172e-06,0.020134228187919462,1.7209383834163978,0.07526370969264684,0.020134228187919462,1.7209383834163976,150.0,149,0.9292329933298066,0.7987211298182896,0.0008818369156183581,9.0,0.06,38.8140703517588,0.25876046901172534,24.528604754694147,0.16352403169796098,3.3450537641176172e-06,0.020134228187919462,1.7209383834163978,0.07526370969264684,0.020134228187919462,1.7209383834163976,150.0,149,0.9292329933298066,0.7987211298182896,0.0008818369156183581
Tongji,Tongji1_CY25-05_1--18.pkl,NCA,150,TRUNCATED_AT_EOL,1,150,0,0.0,0,0.000e+00,9.0,0.059602649006622516,127.11507537688443,0.8418216912376453,,,1.4860376542211127e-07,0.02666666666666667,1.0463566667341189,0.0033883144553900017,0.02666666666666667,1.0463566667341244,151.0,150,0.9312787227760337,0.7973743297752364,0.0008986872013476333,9.0,0.059602649006622516,127.11507537688443,0.8418216912376453,,,1.4860376542211127e-07,0.02666666666666667,1.0463566667341189,0.0033883144553900017,0.02666666666666667,1.0463566667341244,151.0,150,0.9312787227760337,0.7973743297752364,0.0008986872013476333
Tongji,Tongji1_CY25-05_1--19.pkl,NCA,127,TRUNCATED_AT_EOL,1,127,0,0.0,0,0.000e+00,8.0,0.0625,106.7889447236181,0.8342886306532664,121.41479975025875,0.9485531230488965,-2.3285135689812533e-06,-0.11811023622047244,0.7883312316298371,-0.038150366314188854,-0.11811023622047244,0.7883312316298371,128.0,127,0.9297681930308326,0.796662720057355,0.0010563926426466479,8.0,0.0625,106.7889447236181,0.8342886306532664,121.41479975025875,0.9485531230488965,-2.3285135689812533e-06,-0.11811023622047244,0.7883312316298371,-0.038150366314188854,-0.11811023622047244,0.7883312316298371,128.0,127,0.9297681930308326,0.796662720057355,0.0010563926426466479
Tongji,Tongji1_CY25-05_1--2.pkl,NCA,138,TRUNCATED_AT_EOL,1,138,0,0.0,0,0.000e+00,8.0,0.05755395683453238,94.45778894472363,0.6795524384512491,100.48949795442424,0.7229460284490953,-3.6972333162835257e-06,0.0,0.5805752609375694,-0.07143424490391605,0.0,0.5805752609375794,139.0,138,0.9272076578816735,0.7975106688581197,0.0009466933505368888,8.0,0.05755395683453238,94.45778894472363,0.6795524384512491,100.48949795442424,0.7229460284490953,-3.6972333162835257e-06,0.0,0.5805752609375694,-0.07143424490391605,0.0,0.5805752609375794,139.0,138,0.9272076578816735,0.7975106688581197,0.0009466933505368888
Tongji,Tongji1_CY25-05_1--3.pkl,NCA,169,TRUNCATED_AT_EOL,1,169,0,0.0,0,0.000e+00,131.0,0.7705882352941177,47.165829145728644,0.2774460537984038,,,1.530124773378174e-06,0.029585798816568046,1.402801269580741,0.04422060595062647,0.029585798816568046,1.4028012695807481,170.0,169,0.9272432313328915,0.7990138982719887,0.0007632698396482315,131.0,0.7705882352941177,47.165829145728644,0.2774460537984038,,,1.530124773378174e-06,0.029585798816568046,1.402801269580741,0.04422060595062647,0.029585798816568046,1.4028012695807481,170.0,169,0.9272432313328915,0.7990138982719887,0.0007632698396482315
Tongji,Tongji1_CY25-05_1--4.pkl,NCA,160,TRUNCATED_AT_EOL,1,160,0,0.0,0,0.000e+00,82.0,0.5093167701863354,45.38542713567839,0.28189706295452416,33.99381576331555,0.21114171281562455,4.251779230261517e-06,-0.05,2.2969037397940193,0.11021036942760731,-0.05,2.296903739794026,161.0,160,0.9295238653440444,0.7988508607273068,0.0008218427963316829,82.0,0.5093167701863354,45.38542713567839,0.28189706295452416,33.99381576331555,0.21114171281562455,4.251779230261517e-06,-0.05,2.2969037397940193,0.11021036942760731,-0.05,2.296903739794026,161.0,160,0.9295238653440444,0.7988508607273068,0.0008218427963316829
Tongji,Tongji1_CY25-05_1--5.pkl,NCA,150,TRUNCATED_AT_EOL,1,150,0,0.0,0,0.000e+00,132.0,0.8741721854304636,48.64673366834172,0.32216379912809084,39.126620946359225,0.2591166950090015,4.240998999729459e-06,-0.013333333333333334,2.057405817049205,0.09669901819283255,-0.013333333333333334,2.057405817049199,151.0,150,0.9289384687155879,0.7986121216989863,0.0008746734699100779,132.0,0.8741721854304636,48.64673366834172,0.32216379912809084,39.126620946359225,0.2591166950090015,4.240998999729459e-06,-0.013333333333333334,2.057405817049205,0.09669901819283255,-0.013333333333333334,2.057405817049199,151.0,150,0.9289384687155879,0.7986121216989863,0.0008746734699100779
Tongji,Tongji1_CY25-05_1--6.pkl,NCA,155,TRUNCATED_AT_EOL,1,155,0,0.0,0,0.000e+00,9.0,0.057692307692307696,123.26532663316584,0.7901623502126015,138.91866022547714,0.8905042322145971,-2.634319352898876e-06,-0.07096774193548387,0.642080363499564,-0.06410879577214798,-0.07096774193548387,0.6420803634995652,156.0,155,0.9324319717614953,0.7965126794852507,0.000882592806988601,9.0,0.057692307692307696,123.26532663316584,0.7901623502126015,138.91866022547714,0.8905042322145971,-2.634319352898876e-06,-0.07096774193548387,0.642080363499564,-0.06410879577214798,-0.07096774193548387,0.6420803634995652,156.0,155,0.9324319717614953,0.7965126794852507,0.000882592806988601
Tongji,Tongji1_CY25-05_1--7.pkl,NCA,143,TRUNCATED_AT_EOL,1,143,0,0.0,0,0.000e+00,9.0,0.0625,112.67437185929649,0.7824609156895589,130.1610095444941,0.9038958996145424,-3.0410299765020035e-06,-0.06293706293706294,0.6397432511683998,-0.0630587975927451,-0.06293706293706294,0.6397432511684013,144.0,143,0.9314636851162578,0.7971030622912403,0.000946201569190264,9.0,0.0625,112.67437185929649,0.7824609156895589,130.1610095444941,0.9038958996145424,-3.0410299765020035e-06,-0.06293706293706294,0.6397432511683998,-0.0630587975927451,-0.06293706293706294,0.6397432511684013,144.0,143,0.9314636851162578,0.7971030622912403,0.000946201569190264
Tongji,Tongji1_CY25-1_1--1.pkl,NCA,29,TRUNCATED_AT_EOL,1,29,0,0.0,0,0.000e+00,4.0,0.12903225806451613,9.563316582914574,0.308494083319825,12.252234373781604,0.39523336689618077,-8.625219863127083e-05,0.2413793103448276,0.4863338175643609,-0.0828883628846488,0.2413793103448276,0.4863338175643602,31.0,29,0.8977007857021946,0.7819043469985817,0.003992980644952169,4.0,0.12903225806451613,9.563316582914574,0.308494083319825,12.252234373781604,0.39523336689618077,-8.625219863127083e-05,0.2413793103448276,0.4863338175643609,-0.0828883628846488,0.2413793103448276,0.4863338175643602,31.0,29,0.8977007857021946,0.7819043469985817,0.003992980644952169
Tongji,Tongji1_CY25-1_1--2.pkl,NCA,24,TRUNCATED_AT_EOL,1,24,0,0.0,0,0.000e+00,4.0,0.16,7.351256281407036,0.2940502512562814,5.9106661993504535,0.23642664797401813,-0.00010093415720772667,-0.08333333333333333,0.6187809954226866,-0.06308384825482886,-0.08333333333333333,0.6187809954226793,25.0,24,0.9044690454854533,0.7896120381094217,0.004993782929392676,4.0,0.16,7.351256281407036,0.2940502512562814,5.9106661993504535,0.23642664797401813,-0.00010093415720772667,-0.08333333333333333,0.6187809954226866,-0.06308384825482886,-0.08333333333333333,0.6187809954226793,25.0,24,0.9044690454854533,0.7896120381094217,0.004993782929392676
Tongji,Tongji1_CY25-1_1--3.pkl,NCA,24,TRUNCATED_AT_EOL,1,24,0,0.0,0,0.000e+00,11.0,0.44,18.446733668341707,0.7378693467336683,17.94767274567234,0.7179069098268935,-0.00023307176375809757,0.16666666666666666,0.17883252719437417,-0.14566985234880864,0.16666666666666666,0.17883252719436715,25.0,24,0.8808630672562469,0.7860501609799341,0.004122300272883165,11.0,0.44,18.446733668341707,0.7378693467336683,17.94767274567234,0.7179069098268935,-0.00023307176375809757,0.16666666666666666,0.17883252719437417,-0.14566985234880864,0.16666666666666666,0.17883252719436715,25.0,24,0.8808630672562469,0.7860501609799341,0.004122300272883165
Tongji,Tongji1_CY25-1_1--4.pkl,NCA,27,TRUNCATED_AT_EOL,1,27,0,0.0,0,0.000e+00,6.0,0.20689655172413793,19.46180904522613,0.6710968636284872,17.58501194309568,0.6063797221757131,-0.00027325592238586823,0.25925925925925924,0.07363911450185441,-0.2298082307265148,0.25925925925925924,0.07363911450184973,29.0,27,0.8760522109035146,0.747979668110468,0.004743427510853577,6.0,0.20689655172413793,19.46180904522613,0.6710968636284872,17.58501194309568,0.6063797221757131,-0.00027325592238586823,0.25925925925925924,0.07363911450185441,-0.2298082307265148,0.25925925925925924,0.07363911450184973,29.0,27,0.8760522109035146,0.747979668110468,0.004743427510853577
Tongji,Tongji1_CY25-1_1--5.pkl,NCA,21,TRUNCATED_AT_EOL,1,21,0,0.0,0,0.000e+00,4.0,0.18181818181818182,8.261306532663317,0.3755139333028781,7.0326933990011415,0.31966788177277916,-0.00015829426560286076,0.14285714285714285,0.4545750583241501,-0.07661442455178369,0.14285714285714285,0.4545750583241571,22.0,21,0.8871895025046503,0.7934369728403244,0.004687626483216295,4.0,0.18181818181818182,8.261306532663317,0.3755139333028781,7.0326933990011415,0.31966788177277916,-0.00015829426560286076,0.14285714285714285,0.4545750583241501,-0.07661442455178369,0.14285714285714285,0.4545750583241571,22.0,21,0.8871895025046503,0.7934369728403244,0.004687626483216295
Tongji,Tongji1_CY25-1_1--6.pkl,NCA,20,TRUNCATED_AT_EOL,1,20,0,0.0,0,0.000e+00,5.0,0.23809523809523808,8.55929648241206,0.4075855467815267,8.175041242175574,0.38928767819883686,-0.00016005701973539609,0.1,0.45856435651513816,-0.07058514570331051,0.1,0.4585643565151491,21.0,20,0.8779583722341574,0.7943248935897972,0.004401762033913696,5.0,0.23809523809523808,8.55929648241206,0.4075855467815267,8.175041242175574,0.38928767819883686,-0.00016005701973539609,0.1,0.45856435651513816,-0.07058514570331051,0.1,0.4585643565151491,21.0,20,0.8779583722341574,0.7943248935897972,0.004401762033913696
Tongji,Tongji1_CY25-1_1--7.pkl,NCA,21,TRUNCATED_AT_EOL,1,21,0,0.0,0,0.000e+00,4.0,0.18181818181818182,6.492462311557789,0.29511192325262675,4.466718017920284,0.20303263717819472,-0.0001198665995945489,0.047619047619047616,0.6305960308856539,-0.05801543420376166,0.047619047619047616,0.6305960308856563,22.0,21,0.9047401217766078,0.7887237554731683,0.005800818315171974,4.0,0.18181818181818182,6.492462311557789,0.29511192325262675,4.466718017920284,0.20303263717819472,-0.0001198665995945489,0.047619047619047616,0.6305960308856539,-0.05801543420376166,0.047619047619047616,0.6305960308856563,22.0,21,0.9047401217766078,0.7887237554731683,0.005800818315171974
Tongji,Tongji1_CY25-1_1--8.pkl,NCA,18,TRUNCATED_AT_EOL,1,18,0,0.0,0,0.000e+00,5.0,0.2631578947368421,8.27889447236181,0.4357312880190426,7.788425330678267,0.4099171226672772,-0.00023781013371665282,0.2222222222222222,0.46656686337115466,-0.0858494582717145,0.2222222222222222,0.4665668633711557,19.0,18,0.8924921277302295,0.7905476089711986,0.005996736397590052,5.0,0.2631578947368421,8.27889447236181,0.4357312880190426,7.788425330678267,0.4099171226672772,-0.00023781013371665282,0.2222222222222222,0.46656686337115466,-0.0858494582717145,0.2222222222222222,0.4665668633711557,19.0,18,0.8924921277302295,0.7905476089711986,0.005996736397590052
Tongji,Tongji1_CY25-1_1--9.pkl,NCA,29,TRUNCATED_AT_EOL,1,29,0,0.0,0,0.000e+00,6.0,0.1935483870967742,14.57638190954774,0.4702058680499271,16.57373985718907,0.5346367695867442,-0.0001507004368582627,0.2413793103448276,0.2692652771998766,-0.14482311982078874,0.2413793103448276,0.26926527719987114,31.0,29,0.8960961091856943,0.772617499951288,0.0042578830770484905,6.0,0.1935483870967742,14.57638190954774,0.4702058680499271,16.57373985718907,0.5346367695867442,-0.0001507004368582627,0.2413793103448276,0.2692652771998766,-0.14482311982078874,0.2413793103448276,0.26926527719987114,31.0,29,0.8960961091856943,0.772617499951288,0.0042578830770484905
Tongji,Tongji1_CY35-05_1--1.pkl,NCA,420,TRUNCATED_AT_EOL,1,420,0,0.0,0,0.000e+00,24.0,0.05491990846681922,96.21356783919599,0.2201683474581144,41.276347159896254,0.09445388366108982,2.9947135038830033e-07,0.05238095238095238,1.4838104516659656,0.05718974431230009,0.05238095238095238,1.483810451665963,437.0,420,0.9416309067854042,0.7936454117630438,0.00034019654028128815,24.0,0.05491990846681922,96.21356783919599,0.2201683474581144,41.276347159896254,0.09445388366108982,2.9947135038830033e-07,0.05238095238095238,1.4838104516659656,0.05718974431230009,0.05238095238095238,1.483810451665963,437.0,420,0.9416309067854042,0.7936454117630438,0.00034019654028128815
Tongji,Tongji1_CY35-05_1--2.pkl,NCA,384,TRUNCATED_AT_EOL,1,384,0,0.0,0,0.000e+00,130.0,0.32418952618453867,73.98040201005026,0.18448978057369142,71.22896620991462,0.1776283446631287,6.885884441874683e-07,-0.08333333333333333,2.1253926113881945,0.11072571041378741,-0.08333333333333333,2.1253926113882002,401.0,384,0.9494373559855909,0.7948796689258201,0.0003873626242099519,130.0,0.32418952618453867,73.98040201005026,0.18448978057369142,71.22896620991462,0.1776283446631287,6.885884441874683e-07,-0.08333333333333333,2.1253926113881945,0.11072571041378741,-0.08333333333333333,2.1253926113882002,401.0,384,0.9494373559855909,0.7948796689258201,0.0003873626242099519
Tongji,Tongji1_CY45-05_1--1.pkl,NCA,449,TRUNCATED_AT_EOL,1,449,0,0.0,0,0.000e+00,168.0,0.35974304068522484,117.66582914572865,0.25196109024781294,108.76677428931644,0.23290529826406092,4.864007885431391e-07,-0.07349665924276169,1.973102518566586,0.1060786615725835,-0.07349665924276169,1.9731025185665882,467.0,449,0.9562180895226852,0.7952320930401326,0.00034620644404850006,168.0,0.35974304068522484,117.66582914572865,0.25196109024781294,108.76677428931644,0.23290529826406092,4.864007885431391e-07,-0.07349665924276169,1.973102518566586,0.1060786615725835,-0.07349665924276169,1.9731025185665882,467.0,449,0.9562180895226852,0.7952320930401326,0.00034620644404850006
Tongji,Tongji1_CY45-05_1--10.pkl,NCA,334,TRUNCATED_AT_EOL,1,334,0,0.0,0,0.000e+00,183.0,0.5258620689655172,78.32864321608041,0.22508230809218507,91.20228616591687,0.26207553495953123,1.0634247673438416e-06,-0.16167664670658682,2.4021563218684894,0.12878499302441374,-0.16167664670658682,2.4021563218684943,348.0,334,0.9516865636405241,0.7965493359721062,0.0004483734903711499,183.0,0.5258620689655172,78.32864321608041,0.22508230809218507,91.20228616591687,0.26207553495953123,1.0634247673438416e-06,-0.16167664670658682,2.4021563218684894,0.12878499302441374,-0.16167664670658682,2.4021563218684943,348.0,334,0.9516865636405241,0.7965493359721062,0.0004483734903711499
Tongji,Tongji1_CY45-05_1--11.pkl,NCA,296,TRUNCATED_AT_EOL,1,296,0,0.0,0,0.000e+00,214.0,0.7205387205387206,82.49497487437186,0.2777608581628682,91.77501287203562,0.3090067773469213,1.413356652145294e-06,-0.16891891891891891,2.2697299214997275,0.12467077692908413,-0.16891891891891891,2.2697299214997466,297.0,296,0.9532832832431181,0.7996348901776794,0.0005208420103913175,214.0,0.7205387205387206,82.49497487437186,0.2777608581628682,91.77501287203562,0.3090067773469213,1.413356652145294e-06,-0.16891891891891891,2.2697299214997275,0.12467077692908413,-0.16891891891891891,2.2697299214997466,297.0,296,0.9532832832431181,0.7996348901776794,0.0005208420103913175
Tongji,Tongji1_CY45-05_1--12.pkl,NCA,472,TRUNCATED_AT_EOL,1,472,0,0.0,0,0.000e+00,401.0,0.8477801268498943,145.66683417085432,0.30796370860645733,138.9135199240947,0.29368608863444967,5.781129217003682e-07,-0.09322033898305085,2.4566616017022844,0.12934062585909983,-0.09322033898305085,2.456661601702294,473.0,472,0.9561950036664112,0.7997307389199688,0.0003321958911814063,401.0,0.8477801268498943,145.66683417085432,0.30796370860645733,138.9135199240947,0.29368608863444967,5.781129217003682e-07,-0.09322033898305085,2.4566616017022844,0.12934062585909983,-0.09322033898305085,2.456661601702294,473.0,472,0.9561950036664112,0.7997307389199688,0.0003321958911814063
Tongji,Tongji1_CY45-05_1--13.pkl,NCA,415,TRUNCATED_AT_EOL,1,415,0,0.0,0,0.000e+00,75.0,0.18028846153846154,103.31557788944724,0.24835475454194048,135.70283566844685,0.32620873958761265,7.01238187622961e-07,-0.2289156626506024,2.364473013922304,0.12135347579727943,-0.2289156626506024,2.364473013922296,416.0,415,0.9545187794260366,0.7996758637258192,0.00037401670458989697,75.0,0.18028846153846154,103.31557788944724,0.24835475454194048,135.70283566844685,0.32620873958761265,7.01238187622961e-07,-0.2289156626506024,2.364473013922304,0.12135347579727943,-0.2289156626506024,2.364473013922296,416.0,415,0.9545187794260366,0.7996758637258192,0.00037401670458989697
Tongji,Tongji1_CY45-05_1--14.pkl,NCA,433,TRUNCATED_AT_EOL,1,433,0,0.0,0,0.000e+00,404.0,0.9308755760368663,118.14070351758794,0.2722136025750874,121.65361073560892,0.28030785883780857,6.623038379486524e-07,-0.15473441108545036,2.4552990091430753,0.1247489017006574,-0.15473441108545036,2.4552990091430806,434.0,433,0.9542405585596477,0.7995899771941655,0.0003579874568645423,404.0,0.9308755760368663,118.14070351758794,0.2722136025750874,121.65361073560892,0.28030785883780857,6.623038379486524e-07,-0.15473441108545036,2.4552990091430753,0.1247489017006574,-0.15473441108545036,2.4552990091430806,434.0,433,0.9542405585596477,0.7995899771941655,0.0003579874568645423
Tongji,Tongji1_CY45-05_1--15.pkl,NCA,210,TRUNCATED_AT_EOL,1,210,0,0.0,0,0.000e+00,147.0,0.6966824644549763,69.11105527638192,0.3275405463335636,72.09165316811576,0.3416666026924917,3.042719840201714e-06,-0.12380952380952381,2.400349259620185,0.1354649300056195,-0.12380952380952381,2.4003492596201896,211.0,210,0.9571330939921641,0.7994668441035774,0.000754383970758788,147.0,0.6966824644549763,69.11105527638192,0.3275405463335636,72.09165316811576,0.3416666026924917,3.042719840201714e-06,-0.12380952380952381,2.400349259620185,0.1354649300056195,-0.12380952380952381,2.4003492596201896,211.0,210,0.9571330939921641,0.7994668441035774,0.000754383970758788
Tongji,Tongji1_CY45-05_1--16.pkl,NCA,219,TRUNCATED_AT_EOL,1,219,0,0.0,0,0.000e+00,208.0,0.9454545454545454,119.32562814070351,0.5423892188213796,117.30562390153582,0.5332073813706174,4.555012571911929e-06,-0.1963470319634703,6.769747156310576,0.2204626084805405,-0.1963470319634703,6.769747156310636,220.0,219,0.9602588343261717,1.0642029547740741,-0.00047680789196285535,208.0,0.9454545454545454,119.32562814070351,0.5423892188213796,117.30562390153582,0.5332073813706174,4.555012571911929e-06,-0.1963470319634703,6.769747156310576,0.2204626084805405,-0.1963470319634703,6.769747156310636,220.0,219,0.9602588343261717,1.0642029547740741,-0.00047680789196285535
